PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
-0.008010699842535112,0.21089546651363686,-0.016620880173447036,0.05507295798810304,0.003740676859239308,0.0011262477319589138,-0.01536078169419447,-0.029054784322702462
0.00520772728512747,0.18201713021859428,-0.043892343913446874,0.019529779933026313,0.01775205300333881,0.005245824472701145,-0.021458910768045188,-0.04767028495033933
0.043513337782627955,0.1764841905915509,-0.02332785618094301,0.02141040029356069,0.013139893008589414,0.003590295435412972,-0.025276630507577925,-0.05147504099262579
0.041883757178124495,0.1686199337578305,-0.03692441227685158,0.006499951818531577,0.012399188247247733,0.005211255906934891,-0.01686633849025201,-0.025904910534581993
0.04397193183870609,0.13681385220655673,-0.007428823584843067,0.015358052807651136,-0.0065710329819315275,0.002671536484043428,-0.019905263683911167,-0.020639554560134717
0.02180011576080384,0.10107794633051427,-0.024433331003365272,0.02670383316160221,-0.0029437024775591306,-0.0021257296012253614,-0.00611865689553274,0.004288457917765997
0.02836058283977361,0.10869124008860029,0.006535004254033241,0.007773183942181723,0.008804706509938231,-0.00032517120165628956,-0.018312683422139302,-0.029306932999708102
0.021779581189924017,0.09230696903780784,0.030070215590608185,0.018128108974265172,0.007790600466839986,0.000331855180469475,-0.009141493839688639,-0.021775532045508278
-0.042399636334322165,0.1411448083024647,-0.01370018315240853,0.04907521475337306,0.0047362277859289235,0.01864047094829641,0.005081512616012525,-0.027532533656262063
0.006784036351846127,0.12379408860097196,0.0035661673795207302,0.019510817667891676,0.002171531970907769,-0.00011317801703307145,-0.013502752020411592,-0.03253574142208572
-0.035650159391301124,0.1809516221123339,0.003512897991655849,0.05440839185136631,0.005080933268665706,0.00036549509710989816,-0.004418669288387763,0.005654088729318537
-0.03616970632246282,0.18922919080559725,-0.026306697096778874,0.04665750916730021,0.0028561166530369658,-0.012740796246943695,-0.015603009678174679,-0.009967745871880523
0.012143451774268352,0.20531556995307831,-0.0009936334157099468,0.04519346920821951,-0.001563313060055217,-0.001391688969526772,-0.024546017832426083,-0.020246548988427468
0.0024600828847319753,0.24543757517566936,-0.019507551070167082,0.04348686921733474,0.004659692586285427,0.001151885824656651,-0.03244485724813977,-0.027549552485842052
0.013844393836414896,0.22211890458171227,-0.002411487167964638,0.04679512777977644,-0.00074357778122771,0.0124322871836829,-0.027466152414766517,-0.035759021596470604
0.03071259927064858,0.1725881392216238,-0.006478749918448358,0.02816014838671852,0.005879101140156556,-0.0016830979356421737,-0.03602412574621457,-0.030441742467867548
0.04488358750634076,0.1588935130834244,0.02362575523903259,0.030867714069060345,0.008018617679362636,0.024742492048378195,-0.024580133889626203,-0.00715890879058679
