CV,phi,theta
0.896416,175.2386222996572,97.87992631799713
0.88336,177.3096764747999,106.88650804960751
0.889235,170.95073226059966,103.62223024664428
0.682867,111.9040274050838,109.42183331213303
0.900154,163.62850889045353,95.04420025245679
0.898741,158.17098485898674,92.62267572132158
0.85746,157.89097595507263,124.75792257184524
0.841264,-178.60313976477258,105.03846705465854
0.906565,157.35707827230897,96.72946928438945
0.862308,158.4664171078157,111.24057570248468
0.877164,175.42613312854849,100.7448854461331
0.867748,-177.70428529537912,99.36000915320392
0.934848,178.7543026761916,96.08894287812338
0.83938,123.37149548869299,159.0130225989066
0.814368,-170.25819430068105,106.47066961766414
0.82702,-175.7493556913961,92.43506237334938
0.885891,164.66496843007687,102.13287437156494
0.780757,-83.61556663596525,166.40810798941655
0.928358,-163.94607385555378,99.24090024715326
0.843876,-178.86320437569162,110.90894631810967
0.833788,-175.46124960747167,101.37436005191749
0.820325,27.645974397804046,166.436142265509
0.87558,-163.5828286296936,106.50731267503757
1.047684,98.44793650733757,113.64770943290432
0.897095,119.85867539888321,166.65686916970046
0.899407,-170.9314334213538,107.61593076512099
0.863289,-176.79132961831988,106.15338070754105
0.825397,-164.51776519107673,107.9257849815349
0.875951,-172.8902022240712,111.18573472532482
0.838404,-178.45581469424118,103.8639090070009
0.850801,-166.3663147442436,100.89113968815255
0.839258,-166.31665509883737,90.92539079917917
0.86595,-166.5038162992209,102.68424982949084
0.902289,-161.01408314160662,109.9527614278781
0.835391,-102.65876008815611,167.43195305672873
0.910566,-169.85854461313116,114.69962781382284
0.951022,-174.68719636802064,106.1599902739782
0.905146,-160.60801896374596,109.30227296142395
0.935698,-166.30780088049593,110.1679423974625
0.704442,32.12755884831677,98.14180343816759
0.892507,157.3153443245492,141.98583450313274
0.967554,-153.95437196310021,107.79403358418762
0.852374,133.02288498734436,152.99071730110487
0.822747,-178.16860499548775,89.66610040698502
0.85794,-170.9880071816366,109.43944138794588
0.766192,-168.7762721214722,100.71892046014553
0.824297,177.64676116387483,110.50143048979353
0.816557,174.5659771064877,106.91750681157413
0.760806,2.5949112951437687,92.73733415987749
0.730453,94.09052516420668,67.08010258282903
0.846896,169.1213334340707,111.84013095362687
0.853015,-166.26987143815873,91.65835452659083
0.755986,95.99003887303516,59.934774088300614
0.905151,160.89854020582317,101.39816081689537
0.807766,-165.62107704191504,107.07803903319102
0.826875,-171.33156543543103,110.37053561525796
0.81723,178.0852596290898,110.91414137583351
0.928106,-161.40453656615486,109.52730080010106
0.894901,172.42163874137103,107.43096716478205
0.830783,-151.9319064464544,105.73436358256305
0.919836,-152.42947775246714,99.19602849123689
0.926823,-167.29588947986812,106.10774724143576
0.881278,-158.72983175259523,95.36429894921821
0.878623,-168.0775973931242,116.74333633917846
0.73347,98.30631461419455,58.02456728308714
0.727653,-97.70870425994072,132.18753947557573
0.706124,93.68690263788265,62.30524774378822
0.875018,174.3290312040653,104.88833070010547
0.874228,171.86240496673614,109.60350554379363
0.812614,-161.50554870187895,109.7424743674002
0.747971,97.57493285521201,66.31348630124549
0.915817,176.86605233882926,102.87805024631716
0.951745,36.66715560764939,100.78993804578056
1.027903,29.16066288853385,81.8060688468712
0.830073,-155.54589958072404,96.25608795437772
0.876446,-172.5609005337512,103.8280149097157
0.919896,-151.43237311947834,103.63223123172669
0.803396,106.83839427963969,63.243067710489655
0.795251,97.45290744847811,60.62531969475887
0.813551,92.03469375456609,67.9831967911274
0.799561,109.28731050232749,62.971996169136396
0.805861,-157.91516207251124,103.67596337048529
0.889124,169.63239583317312,104.81202484858089
0.884064,177.00444787714056,101.42006025458514
0.817193,-127.22352383463718,99.26705922818549
1.170287,9.01553810838866,152.1481926696293
