phi14,psi14,phi13,psi13
40.546620530958165,-10.643259399851935,-30.162762271816028,-25.3303659750499
42.34090564037522,-5.46195453116063,-42.70806281378511,-17.541352921825144
65.16632005341475,-1.5104762398140246,-42.561301756147735,-10.77047257100248
36.97640490667045,13.002117464086346,-43.8377935590694,-13.499141936028117
49.00896059226042,-10.395008417275104,-33.60189967628274,-4.441021445604808
44.79180393944382,-8.573921585646177,-29.87209365137744,18.996080553207754
54.75630695404086,-21.72970119796076,-54.626250814487356,-14.334436042449036
58.82491553352015,-21.23019791085471,-40.49293390971019,-12.624555146111433
37.94777760609046,-24.47932005336928,-42.515058049454225,-16.732982356690624
45.942320506089246,-4.222187692321199,-41.97464203796496,-18.555373562767112
70.79295158812218,-17.82856598442024,-40.842325375715696,-8.687514657280186
46.58222349988697,-7.439795302316268,-32.87713438683448,-9.738181105889039
63.432991361303614,-3.825412161842879,-41.12571516963293,19.77180942631289
33.81352886986298,-0.39463400509964697,-33.58504291401066,-10.55838360986057
52.52396755751806,-24.59677059606032,-33.40770876406621,-11.348428406849376
60.34353418285563,-5.13327958509827,-37.96163155968776,-15.358829106499487
47.11966460819181,-27.63754477722548,-47.66238702770662,-20.538690312098225
51.16840779461192,-9.990963513438707,-34.34057448360006,-16.226454426357794
51.4620247671788,-16.402133925954082,-33.28013830529623,-19.128066842426634
31.179928664745344,-2.6597139223903614,-19.055139264348114,-23.26498897555293
62.70954930113263,10.254132812630283,-36.690678651509046,-19.57983328968155
50.97642206825662,-5.891541648733488,-27.51788104189695,-20.661300986059597
55.60011771303728,-4.220074970752729,-32.638981309683665,-34.32903501166264
68.25106075820834,10.145144421976728,-32.79983995284914,-14.597717457923514
45.19148058088126,20.62855292680937,-31.643123077777965,-16.004189095943218
73.07299938619535,13.172066951239996,-26.966840958350385,-26.102333919515537
68.87350815562934,-0.053420957380887035,-31.93300404418207,-17.83300390893591
53.00099871083935,-9.598610576758947,-37.920169277862,-18.352813495578516
71.09498711230849,0.9072075163289915,-42.05328484494228,-29.543757362931228
75.3079680149781,0.8332655220123992,-28.332869489781434,-21.709788788296684
108.27899753823992,11.838640076791842,-35.956316877358326,-33.151926327089384
90.07520803099716,20.09198333436422,-35.26601179977305,-29.880393697565296
