bind,memb
18.590454878985067,-4.790003967285159
19.021875563625585,-4.550001525878905
19.267511668871972,-5.110003662109378
19.258952108717057,-5.590002441406249
18.753504791945954,-4.930003356933597
18.56679089797955,-4.390000152587888
18.825230798094417,-3.810002136230466
18.7240168812154,-4.230001831054686
18.736516565066708,-3.080002593994138
19.240178663026178,-4.710002899169922
18.672469997793183,-4.640000915527345
18.392693240566647,-4.500003051757815
18.739166883282568,-3.950000000000003
19.576263394837287,-2.210001373291014
18.47639348051755,-2.670001220703128
18.034605823119424,-1.9200019836425781
18.791847659693314,-2.980001068115236
18.429036712538025,-2.350003814697267
17.755304430514997,-3.640002441406253
18.13062489568387,-3.380000305175784
18.571162531201942,-2.8100006103515653
18.99966073962143,-4.130002593994142
19.053521748340888,-3.890003204345703
20.14181905181831,-4.100005340576175
18.423819882999247,-3.370001983642581
19.729732921192532,-4.070004272460935
18.09328300319873,-3.4400016784667997
18.520805843074154,-3.58000030517578
18.508572805193875,-2.8200035095214844
17.83852365658805,-3.0400032043457017
17.957302110313595,-4.279999542236325
17.150243653638523,-3.7400032043457045
18.181746846744687,-4.220001983642575
18.244101469893124,-4.130006408691408
18.24696747808347,-3.020000457763672
17.462727779959387,-2.610001373291013
16.73542592792684,-1.9500038146972685
17.985899898636674,-3.480001068115236
17.761976253093085,-4.370001220703124
18.066982278095278,-3.7800003051757827
18.43083569027583,-3.670003509521486
18.019036330516094,-3.540003967285159
18.90163397528735,-3.300002288818362
17.8390663045797,-4.529999542236325
18.031635796789615,-3.7900009155273438
18.028113732858113,-3.8800048828125
18.86592327444982,-5.380003356933592
17.79676888656588,-5.1100006103515625
18.164535778634168,-5.320001220703126
17.763015681620853,-4.070002746582034
18.31759910446314,-3.4300010681152315
18.28047496614755,-4.510002136230469
18.65042893333235,-5.320003509521484
18.11114537035378,-4.94000244140625
18.538220242975836,-5.480001831054686
18.028468835190083,-5.480001831054686
18.845831665306974,-5.890000915527345
19.30615637998493,-6.310003662109374
19.451905923796055,-6.54000549316406
18.410526480007967,-5.900005340576172
18.953451252191833,-5.710000610351564
18.718193101509364,-5.480003356933594
18.649776932149454,-5.030002593994141
18.47743813763587,-5.970001220703125
18.876621645414,-5.860005187988278
18.49410708816987,-6.0
18.757092367180018,-5.559999084472658
19.122770902241413,-5.380003356933592
19.197906970541357,-4.840001678466798
18.484567191804764,-3.3600028991699205
18.97219405959705,-4.25
18.787500909395693,-4.830004882812503
18.718972485089363,-3.7200027465820327
18.347529176220352,-2.1400039672851534
18.65895600766497,-3.2900024414062514
18.03834982025739,-3.3500000000000014
18.01109520570402,-3.7200019836425753
18.333652689356548,-4.040004730224609
18.739407916847956,-4.000001525878908
18.14294284576179,-3.4400016784667997
18.375331364557372,-3.1600044250488253
18.19725487798793,-2.9500015258789034
17.87641372288835,-3.9400016784667997
18.149682534828994,-3.4500045776367188
18.193258833005693,-4.6500022888183565
18.311027625688897,-3.5700057983398423
18.451332348424334,-4.410005187988283
17.627356006736278,-4.770003509521487
17.15251787132199,-4.6500022888183565
17.716932363416678,-5.590003204345706
17.068288828534037,-5.120004272460939
17.585178447184262,-5.060001373291016
18.75915427381832,-4.600001525878909
17.823979604933374,-3.869999694824216
17.5041584628946,-4.0200042724609375
17.49863055711832,-4.140004730224611
17.605390748983265,-4.510002136230469
18.05747859928777,-5.090002441406249
18.261428876544205,-5.800001525878905
18.72194302177012,-6.520003509521487
17.547302603898977,-4.780002593994141
18.518930997563825,-5.920002746582028
17.823444916398735,-4.850002288818359
18.2064554234611,-4.83999938964844
17.52327129972519,-4.479998779296878
18.08729089671206,-4.230001831054686
18.38855273275473,-4.760000610351561
17.7307111240238,-3.9400032043457003
17.58273174428826,-4.290001678466794
17.901802773868603,-4.190005493164065
18.33929835561331,-4.350000762939452
18.400096687539737,-4.930000305175781
18.101946019363886,-5.060002136230466
18.574923825557153,-6.080001068115237
18.062200932967333,-4.75
18.758417748339454,-4.940000915527342
18.48264468486924,-4.060002899169923
18.433885381062794,-3.410001373291017
18.480297685130967,-4.260004425048827
18.881328040822847,-4.880006408691408
18.655740853053747,-4.25
18.37305925752199,-4.710002136230472
18.417148853598462,-3.730001068115236
18.068717317270625,-3.1900009155273423
18.634957960289707,-3.7900009155273438
18.06084333970702,-3.0700035095214844
18.003285121699047,-3.44000244140625
18.106304286466074,-3.8400016784667983
18.097668878469506,-4.840003204345706
18.36391438971676,-3.5300018310546903
18.39595869906436,-3.140000915527345
18.533545835980053,-4.650000762939456
18.538690977642716,-3.5200019836425795
18.3800636101128,-3.440000152587892
19.053554086412234,-2.6500015258789062
18.657507026852112,-3.4100044250488253
18.416906640944305,-3.8200042724609347
18.07612198951366,-3.8000007629394545
18.520680566707686,-3.960001373291014
18.45785662509494,-3.8800010681152344
18.77144560665823,-4.300002288818362
18.42574507581897,-4.400003051757814
18.65920157963981,-4.050001525878905
18.79394963101184,-3.9800025939941435
18.218663509607282,-4.530000305175783
18.679508344931424,-4.86000213623047
18.18949069261842,-4.719999694824217
18.213198418457594,-5.279999542236325
18.225060283849317,-5.180004119873047
19.12917437245926,-5.540003204345702
18.987396893089183,-4.730003356933594
18.59485496441904,-5.620005035400389
17.933752879122334,-5.239999389648439
19.18987641014967,-6.270005798339845
18.400441722906297,-5.620000457763673
18.629827380924322,-4.820000457763669
17.943902795931105,-4.660002136230467
18.565740832931084,-4.560002899169923
18.74253680721817,-4.380000305175784
18.395117732400717,-4.540002441406251
18.289549155834273,-3.4300033569335966
18.78994976922162,-3.8800041198730497
18.30119674726992,-3.4300003051757812
18.84745411217807,-3.9200027465820284
18.578670809498238,-3.460000610351564
18.542897202206944,-3.4700019836425753
18.47767465506109,-3.580001068115237
18.21753624694899,-3.4600021362304716
18.59958869009691,-4.080003356933595
18.823831930977303,-3.580002593994138
18.6496134377273,-4.130000305175784
18.909968579769092,-3.910003662109375
18.827036635831504,-4.190000915527342
18.853447090502602,-5.0200019836425795
18.430110055974758,-4.799999999999997
18.065912533014078,-3.5600036621093736
17.877997494532824,-1.9600036621093722
18.1795066688613,-1.869999694824216
18.232339654885156,-1.3800041198730497
18.505648112271277,-2.710003662109372
18.223523799373673,-2.5300018310546903
19.010279380495582,-3.4400009155273423
